ticker,name,open,high,low,close,prev_close,volume
6276,安鈦克,40.95,40.95,39.7,40.15,40.65,23
6279,胡連,126.0,127.0,125.0,125.0,126.0,323
6284,佳邦,76.5,76.5,73.9,74.3,76.1,708
6290,良維,181.5,184.0,174.5,175.5,180.5,7837
6291,沛亨,179.5,198.0,179.0,190.5,182.0,3804
6292,迅德,41.0,41.0,40.25,40.55,40.9,33
6294,智基,43.95,44.2,43.9,44.15,44.35,20
6411,晶焱,77.7,77.7,75.3,76.2,77.7,293
6417,韋僑,103.5,104.0,103.5,104.0,103.5,13
6418,詠昇,46.3,46.3,43.65,45.55,46.949999999999996,562
6419,京晨科,72.4,73.4,68.8,71.3,73.5,480
6425,易發,85.3,86.0,84.0,86.0,85.1,831
6432,今展科,35.2,35.3,34.3,34.5,35.0,366
6435,大中,114.0,114.0,111.0,113.0,114.5,414
6441,廣錠,22.9,22.9,22.8,22.8,23.0,19
6461,益得,14.9,14.9,14.7,14.8,14.9,59
6462,神盾,126.5,127.5,122.5,125.0,127.0,716
6465,威潤,39.0,41.1,38.5,41.1,37.4,1608
6469,大樹,95.8,96.0,94.0,94.2,96.5,400
6470,宇智,43.3,43.75,42.65,43.1,43.65,56
6474,華豫寧,34.5,34.85,34.3,34.4,34.5,38
6482,弘煜科,39.3,39.3,39.0,39.1,39.300000000000004,28
6485,點序,67.6,68.1,66.1,66.3,68.8,402
6486,互動,80.1,80.2,78.2,78.9,80.30000000000001,132
6488,環球晶,363.5,371.0,360.0,364.5,369.5,2101
6492,生華科,41.35,42.75,41.15,41.6,41.6,248
6494,九齊,36.35,36.75,35.5,36.0,36.3,41
6496,科懋,28.55,28.85,28.5,28.8,28.900000000000002,8
6498,久禾光,92.5,93.4,90.8,91.5,92.5,48
6499,益安,94.3,94.3,91.0,91.7,93.60000000000001,467
6506,雙邦,15.55,15.6,15.45,15.6,15.549999999999999,15
6508,惠光,24.0,24.4,23.6,23.8,23.900000000000002,21
6509,聚和,34.5,34.85,33.65,33.9,34.8,444
6510,精測,2315.0,2415.0,2290.0,2355.0,2340.0,1404
6512,啟發電,20.6,20.6,20.55,20.6,20.6,10
6516,勤崴國際,60.5,60.5,59.7,60.3,60.5,19
6517,保勝光學,60.0,61.1,58.6,59.0,59.9,188
6523,達爾膚,119.0,121.5,119.0,121.0,119.0,57
6527,明達醫,78.0,78.0,78.0,78.0,78.2,7
6530,創威,65.2,65.5,62.6,63.5,65.6,1048
6532,瑞耘,56.6,56.6,54.7,55.0,56.0,56
6535,順藥,191.5,191.5,185.0,186.0,189.0,154
6538,倉和,68.0,73.0,68.0,70.4,66.5,578
6542,隆中,50.9,50.9,49.8,50.1,49.800000000000004,6
6546,正基,64.7,65.5,63.5,64.1,65.1,286
6547,高端疫苗,38.1,38.1,37.15,37.7,38.1,876
6548,長科*,41.95,41.95,40.1,40.6,41.800000000000004,2722
6556,勝品,69.1,69.1,67.9,68.4,69.10000000000001,8
6560,欣普羅,39.9,40.0,38.85,39.5,40.45,111
6561,是方,357.0,357.0,347.0,348.0,354.5,171
6568,宏觀,112.5,122.0,112.5,116.5,112.5,1000
6569,醫揚,108.0,109.0,108.0,108.5,109.0,36
6570,維田,38.25,38.7,38.05,38.7,38.7,34
6574,霈方,68.0,68.0,68.0,68.0,70.0,2
